address,chain,type,confidence,evidence
0x36f1E58458c073De491f4e0627140BcE19976Aa4,ethereum,scam,medium,"neonexchange.online"
0x536de519a2ab6fd0cc8055e5119b3c2a8dd2464b,ethereum,scam,medium,"io-eos.com"
0x5E1A96f0f4965edff7374c327e14241Bd129301d,ethereum,scam,medium,"gram-ico.io"
0x8c155c3F4c79485DBB0eEF5b4076FD426b3f8c65,ethereum,scam,medium,"eth-giveaway.trade"
0xF42788CBBdb00a32a981355ec5b9143b3C639c74,ethereum,scam,medium,"ethc.fund"
0x41Cd1343C6e497C075b7ed1E9f003d65141833E2,ethereum,scam,medium,"givingawayethereum.com"
0xeE83bf55194787ACC44D6316623998c1876AED8A,ethereum,scam,medium,"ethereum-giveaway.kissr.com"
0x1c16B965C7960FEA0Bd7e8629885cBe162223F2E,ethereum,scam,medium,"check-ethpayments1.kissr.com"
0x0697f9d4db21472B3461AA07BE39b16Cd5B56eca,ethereum,scam,medium,"ethsafe.trade"
0x0CfdC4A2c05B1Ff5fCe36d1c1982D8666D7A9813,ethereum,scam,medium,"givingawayeth.com"
0x0E0bA79CB92E07555eF7A3fe9e18BA33dd0b6D29,ethereum,scam,medium,"ethereums-2018-give-away.bitballoon.com"
0xEB85b4777698c0f41168087cD8d43A2FdEF37BdB,ethereum,scam,medium,"ethn.cash"
0x099218972a0F693151B54D09617f5B25eCdd187b,ethereum,scam,medium,"tron-airdrop.info"
0x7BBCEe71e2283C445bdB076Bb7FA187726A45D53,ethereum,scam,medium,"ethereum-giveaway.tekcities.com"
0xe6693620c549D35C52496A1cb0105F2712baF771,ethereum,scam,medium,"ether-promo.getforge.io"
0xF982928D81209c387Be28D6BB58012021e9f56D6,ethereum,scam,medium,"givefreeeth.com"
0xB516107DeD86b21F7394c26090ADf0661E6A3759,ethereum,scam,medium,"5000eth-giveaway.online"
0xf605c1C8c1CD6Bc3AA6f7383b86226c583Ab2775,ethereum,scam,medium,"eth-giving.com"
0x34d891216ca79efa979bb5c8ab321fd721e861cf,ethereum,scam,medium,"ico-telegram.co"
0x45d6D4C1f56e51b05de3Df70f506cc52c99fC6eB,ethereum,scam,medium,"free5000eth.com"
0x713a6f26525B24581Cbe20679811af8680abdddd,ethereum,scam,medium,"btc-gifts.info"
0x2223D0E991e67830f9184171E2f5a44C1F0dEE09,ethereum,scam,medium,"eth-promotion.getforge.io"
0xaA60F2B7E7CD32cC31620c3A5d10A79E6F2F5CF6,ethereum,scam,medium,"collect-eth.com"
0x6c20ef21e604028c649247c581e8e49fda6191ca,ethereum,scam,medium,"tokentelegram.net"
0xf94b8e0ceba6dcd1b888fe02141dd9d0b8e67715,ethereum,scam,medium,"tokentelegram.net"
0xa4Fe2874A4aD464A50CB72a8C0b1a6ab221A7C17,ethereum,scam,medium,"ethtotrade.com"
0x548ac87629ceb858aa09b419f5b9898ec5735fba,ethereum,scam,medium,"ethtransaction.ezyro.com"
0xf39f8505c37080998a58bc9bdd946b81d4949004,ethereum,scam,medium,"ethtransaction.ezyro.com"
0xEeB70FD96F6C8838AEFFb9d8dc042eab97b1BB09,ethereum,scam,medium,"eth.kissr.com"
0x588C0e4Af4bB0Cd6E63e898bF8ad555452297326,ethereum,scam,medium,"ncashtoken.org"
0x0d4f74c538613ed6e6c8c1bc8896ecfd45f5ef23,ethereum,scam,medium,"originprotocols.com"
0x19bfd8a539ca899983b30e1d1c3370ac03d6b7ab,ethereum,scam,medium,"etherscan.tech"
0xc15FFCceb80e34A780A46795DBD126E2d65C4460,ethereum,scam,medium,"get-ether.gift"
0xeefa861d00e68aab019df8bf3a9cb689196df41d,ethereum,scam,medium,"eos-candy.com"
0x0967c50BFEC4dBa06E28E8fdbcfD15A23474fAb4,ethereum,scam,medium,"promo.ethereumbonus.online"
0xe56303d8FF8C25C240F41D90FcAaE1469c5B5f77,ethereum,scam,medium,"ethtoget.com"
0xD243018B2825ad409512a200E744529bc1b129f2,ethereum,scam,medium,"nkn-token.io"
0xEF35af4A5037a1E416514f1F016550cf7c865ffc,ethereum,scam,medium,"ethhit.org"
0x6353940EabE11c7Cd78ECC2085AE65cDacc5A92b,ethereum,scam,medium,"give5000eth.com"
0x043375eBc36fFf7a4FCeF1359F3C89afdDF56e08,ethereum,scam,medium,"eth-today.epizy.com"
0x860B62006Ea05A05c7638D16a106858450bde336,ethereum,scam,medium,"win-eth.org"
0x09909c850F0e3019A645e0530AA37798dbA59EB1,ethereum,scam,medium,"win-eth.org"
0x41467711f2d1f6021119fFB113AE0e78251b45fa,ethereum,scam,medium,"dfinity.ml"
0x179f6011f23e68FCbEfBe3Bf816240e09a85a700,ethereum,scam,medium,"xn--myethrwalet-ns8e73d.com"
0xceEbB2D0cDC85E9774A232Bab74C45Fc883C15e4,ethereum,scam,medium,"5000ethgive.com"
0x64C940690A3660e68D93D8c6412d900BdD3e11E5,ethereum,scam,medium,"bonus.ether-gifts.com"
0xa6caf53fc4aa0094306f304e4f235e2be98297e6,ethereum,scam,medium,"mnyetnherwaliet.com"
0x9C3C750372e2DBC2f8f2E6C58EdFA6E1d7e463Fd,ethereum,scam,medium,"ethereumpomo.online"
0x2e462fDeF8cde7DB82Aa3f7C627731BE94f7C9C4,ethereum,scam,medium,"ethforeth.com"
0x87318b9B7EED24F69907D53EB7727C0a590f3588,ethereum,scam,medium,"bonus.ether-gives.com"
0x41466413f0c7f11c5b1af39cc1344af9d21a6d57,ethereum,scam,medium,"eth-drop.com"
0x98198d7eCc42a3E18D3fc52957db46930cf1d2e8,ethereum,scam,medium,"origirprotocol.com"
0x0c8b740E3377F2BE7A108AebA6A2F660588c728d,ethereum,scam,medium,"hederahashgraph.infotokensale.com"
0x011da0ab16577cbB73374a5B9b869D66253150e7,ethereum,scam,medium,"eth-airdrop.live"
0x754a7657092Fd2862338fF06ce02cFc389D49E21,ethereum,scam,medium,"get-ether.fund"
0x8f0bca6b1b2b522082d46f3eec31340f113b029a,ethereum,scam,medium,"ico-ton.org"
0xEbD411aA59B4456f45529A7Cc203F87c0e104947,ethereum,scam,medium,"gether-gift.com"
0xedc0c49946b93aa296a11298480ae7913bb65222,ethereum,scam,medium,"poloniex-withdrawals.bitballoon.com"
0xf033f0d9c1bf050babe586fddd94d8928f02ac50,ethereum,scam,medium,"ethpromoverge.com"
0xF9319dDdCe472f9Aa0874d0E71d06e30C18990C6,ethereum,scam,medium,"dav-network.io"
0x8A82571f81D1af061dd995fD972930514898c103,ethereum,scam,medium,"dav-network.io"
0x9806B7df4144efe7d11F349Fb7EE8a964499d359,ethereum,scam,medium,"dav-network.io"
0xF76DEA0A7ED40E379Cc834cF94a6BdC59ac11044,ethereum,scam,medium,"offpromoeth.com"
0x9A4afEaEcD8Efe2A7186365b55E72503d555713B,ethereum,scam,medium,"bonus.eth-gifts.com"
0x61Cf3335eef3bD86Ae617cd2eA248494Da8B83ca,ethereum,scam,medium,"5000eth-giveaway.getforge.io"
0xA53577466E0ECAE3bFc967332BB4739Ff19eeb5F,ethereum,scam,medium,"get5000eth.com"
0x4A8a747408e23B8B5314a85Df21B0f8F8307ab40,ethereum,scam,medium,"get5000eth.com"
0x88bDEB65eD500794118D0E5FDf5808d23Bb74E73,ethereum,scam,medium,"ethgiveaway.org"
0xc4B1A260735Fdc817409183db8594bAf9F0B0f2F,ethereum,scam,medium,"ethgiveaway.live"
0xbAF18322CE288B08b2c58081fD0D1A9f03a9Ea37,ethereum,scam,medium,"eth-givingaway.com"
0xd787e430cf92D42fa28B7643e41Ea1d871A19Fff,ethereum,scam,medium,"bonus.ether-gift.com"
0x1890D4A49faF31088e5ede045E3a985c82B21f11,ethereum,scam,medium,"ethereum.org-giveaway.live"
0xB64f875dAA42173cCAC0b01e502695B61a1A9A64,ethereum,scam,medium,"eth-today.rf.gd"
0x91459992BcbF089851abFfa033559C2eEf120469,ethereum,scam,medium,"getyoureth.com"
0x545b0fdcbb2b404b26546521d4d183c2538509c2,ethereum,scam,medium,"eth-promo.kissr.com"
0x0c6a415effaa3a2310c0db718090f4c5fd633982,ethereum,scam,medium,"eth-promo.webz.cz"
0xF939D9285fFb6FC05780E9549b161d9e9fac6F7d,ethereum,scam,medium,"get-ethereum.cc"
0xE3224fA0197DE258ba065C35380d7DfD2396ec89,ethereum,scam,medium,"freecoiners.com"
0xc25ab34E7F3a1eb2C6a3a23DF851F351df0E712A,ethereum,scam,medium,"pyapay.co"
0x30be08E516b049AFeD7b35185497D9Ec8d430227,ethereum,scam,medium,"daostack-token.io"
0x337C7361E523D792B7aC6Be7A67F5E51915F8Cc8,ethereum,scam,medium,"daostack-token.io"
0x0eC0e48673E4901c3a28AdE2540420f68996E79E,ethereum,scam,medium,"icolist.sale/daostack/"
0xD42c3960d30F36C5a4e58D591180F58a34354641,ethereum,scam,medium,"icolist.sale/daostack/"
0x1161aCF9a61b8cd951F5364E897c586883a1fE76,ethereum,scam,medium,"gift5000-eth.com"
0xb4ede22f85C3EA3F918b88D03e6c6f67Bb30EEec,ethereum,scam,medium,"quarkchain-token.io"
0x37cE714cD173d79c209CABE9Ab41830F5C31363e,ethereum,scam,medium,"bonus.ethersgift.com"
0xf203d1985247e9a93f31535c004fa783199fa6d3,ethereum,scam,medium,"tron-network.org"
0x6cca6dcd9843B74FD6118687AD14b572Bcf99EE6,ethereum,scam,medium,"eosrewards.io"
0xB5eb9d18C0413535bAf1fA8Bd8BF8F6Ea7fEa47A,ethereum,scam,medium,"gift-5000eth.com"
0x9b398c9d1b4516b9c3ccbc4c6b6350702ed58c4d,ethereum,scam,medium,"tron-coin.org"
0xB767aA43b32827e6C26e126F845953712784Cc1c,ethereum,scam,medium,"bonus.ethersgifts.com"
0x634cdd7EBECcccf517Cd8f4EcA959474bc1b58cC,ethereum,scam,medium,"give-5000eth.org"
0xDad1B9eDb80964F2Bbb45B4A98546F09c8D48a23,ethereum,scam,medium,"daostack-ico.io"
0x38B9dafe93F0b3Ab7D35ac42165b73c0F3c5FD8c,ethereum,scam,medium,"ether-giveaway.atspace.eu"
0xf7355cb5278fc4be2f53ce373f7cd9b543d042a1,ethereum,scam,medium,"5000eth-giveaway.com"
0xd52fcaf53cd3eFd7E1d484fd9cd2dd21355063e5,ethereum,scam,medium,"get-ethereum.gift"
0x018f2f4b3C9e38607aa7AB4DEA23E9d663e3e050,ethereum,scam,medium,"5000eth-gift.com"
0x6d1Ca9Ee33f0806bD37a8ac4c418a0Ecb0c9F086,ethereum,scam,medium,"tokentelegram.live"
0x52bEF206E8e0403Cd60d37E48f4F3860D9545556,ethereum,scam,medium,"ico-telegram.cc"
0xd914c1152a0e4974dc3985e9b6f6905e002ebb3d,ethereum,scam,medium,"ico-telegramcoin.com"
0x7f5D2fE39CD0C9924283Cd5e92377A4894e3313A,ethereum,scam,medium,"ico-telegram.is"
0x085f9b53aCBff0E4683463FEf1A583d299bd4e25,ethereum,scam,medium,"ethereums.cloud"
0xcaa5854034d7eDA409e2479C6c0351C167e21a08,ethereum,scam,medium,"eth-giveavvay.online"
0xAC14590ad8184a48302f59a8BaAF924B865De4C5,ethereum,scam,medium,"ether_promo.kissr.com"
0x5fE584cB2d2A937C4AbBD0cad57841cc8Db97Df1,ethereum,scam,medium,"take5000eth.com"
0x5093c4029aCab3AfF80140023099F5Ec6ca7D52F,ethereum,scam,medium,"get-5000eth.com"
0x72a8BF69f282c2eB752d48b7778C0f0B6EAeaBAC,ethereum,scam,medium,"ethereumgiveaway5000.com"
0x6D09D33C424932f59Ce9aa777aDf131FB3adbf3E,ethereum,scam,medium,"quarkchain-tokensale.io"
0x23397C5d9C6363d67b3a294b677F80f93949bF56,ethereum,scam,medium,"5000ethgift.com"
0xb619A34ABAC80478aE6a93527FdEaeeb0e51e934,ethereum,scam,medium,"give-eth.online"
0xf12d3F5d38C2408Da3122CEe1432E89c16522b3b,ethereum,scam,medium,"eth-reward.com"
0x7d66c5111f9369B1b7Ecc2B80E97Dc98585344bd,ethereum,scam,medium,"gram-token-sale.com"
0x471DBd4D8FCe14EAe3B36EFA8Fa97A3937038DFA,ethereum,scam,medium,"bonus.gift-ethers.com"
0xDcCDCe28bba5B796724f1b50Ab350403D895fE08,ethereum,scam,medium,"gift-5000eth.org"
0xe22D388301E7D57e20F59E03c14CA4c026C6C3d9,ethereum,scam,medium,"ethpromo.net"
0x74f59fD3Fb42295A05975456A6cdfF4e71174Cd5,ethereum,scam,medium,"ethereums.live"
0x754Fb6a142eD0043937b676A067F2E367db52fA6,ethereum,scam,medium,"promo-ether.com"
0x418Cb18A725A8B1043D2fB402bb71CC29E42e2E9,ethereum,scam,medium,"collecteth.com"
0x4810b1571775Dd861c61D87FBEa1008E030A8dDF,ethereum,scam,medium,"eth-get.online"
0xEa05F37657AED5D6066c42c1458cDD1aAf48B80a,ethereum,scam,medium,"eth-platform.com"
0xa0C7d4F3FC7f8A46FB58990228d0B82A0354F371,ethereum,scam,medium,"ethereumdrop.batcave.net"
0x4FbC4C6C416a84e04B2239202396f378d7Af51ee,ethereum,scam,medium,"geteths.live"
0x95FFCdF36129e5E256190609CD97841D03E52356,ethereum,scam,medium,"free-give-eth.com"
0x95C5dB5bD9A0260Fc457Af4F6fc6dE7819D9B1a6,ethereum,scam,medium,"ethgiveaways.net"
0x67DFa651E7AbA5eF524920d2D69302CA204bE633,ethereum,scam,medium,"ethgiveaways.net"
0xb53e95a4b7c5e15a790df3a66709b2e9f1cf9e3f,ethereum,scam,medium,"eth-24h.com"
0xb29a0b9b4d32c9cd39c02d0f19a6a8bbb3047ceb,ethereum,scam,medium,"quarkchain-ico.io"
0xA43d3805105922989e58A5188193C283Fff471e7,ethereum,scam,medium,"quarkchain-ico.io"
0x6931E6948702245964DD446333C3BEbD989D5E76,ethereum,scam,medium,"quarkchain-ico.io"
0xD289Bc0A919E75B824F4DfC376E9F24C119eD3F3,ethereum,scam,medium,"giveaway-eth.com"
0x197f986c640aEDfd3ce94553C61eCe11937bC2Bb,ethereum,scam,medium,"giveaway-eth.com"
0x08389B19ad52f0d983609ab785b3a43A0E90355F,ethereum,scam,medium,"twitter.com/cz_binance"
0x4985a8D068A9CAC4B81FaaAFB8D4516AE46dD768,ethereum,scam,medium,"Fake DaoStack ICO Telegram"
0xB3510C6786B90c2065644825bd34C4219f1460FF,ethereum,scam,medium,"eosreward.io"
0x16c26eb6051fe13273c634cb6df70a26befa9ec3,ethereum,scam,medium,"eth-givea-way.com"
0x78c544EEdE78eb781707A1d46377bf6BE9D028Df,ethereum,scam,medium,"get-ethereum.org"
0xf51b4021c6F1aF31f44Bf575188986E733A971Fe,ethereum,scam,medium,"ethereum.vu"
0xD4718F4601Af5365360896F763bb9D7173257450,ethereum,scam,medium,"medium.com"
0xFb1817f17820466490A1a67bFd81Df32eEea679A,ethereum,scam,medium,"mycrypto.cm"
0xb9b9B6acA1A0cf4EA4EB0CeD466D66A62F8EB072,ethereum,scam,medium,"bonus.gift-ether.com"
0xd0bD5Be5DF3681608F5FDA3D003EFaA0371dc4d7,ethereum,scam,medium,"eth-giveaway.updog.co"
0x304d66005b5aD49F7Ce54AceBA9bBaDb4A5774db,ethereum,scam,medium,"5000eth.org"
0xAd2E834840954231b924b51bFB92C7f457CA30D9,ethereum,scam,medium,"giveavvay10000eth.host"
0x4F484c32c4810AE8129f1B724b09c663F8341713,ethereum,scam,medium,"eth-giveaway.co.nf"
0xb0608cA76D2ec6984f652829e887811516E4B846,ethereum,scam,medium,"verifiedeth.com"
0x7b66563dd534c3e66fee08c995da9d5e77c883f9,ethereum,scam,medium,"ethergive.000webhostapp.com"
0xf6238cBC1b74b183E54d63A555f867bAA00D92dF,ethereum,scam,medium,"5000.ethereumgive.com"
0xD582CeC308D9320B2EC3dC2868b56549fc8Ace5A,ethereum,scam,medium,"hederahashgraph.online"
0x29c3aDF6f50E2186C21f5Ebb1aC073115831286E,ethereum,scam,medium,"bonus.ethergives.com"
0xDc261F7A835C3692e22485AB2d78cbADf3842490,ethereum,scam,medium,"ethsecurepay.com"
0x2eB045d518290ACA828046641D29f605eAd1A283,ethereum,scam,medium,"get-eth.us"
0x2af0b9190aa127c1989886670481381b5b549985,ethereum,scam,medium,"get-eth.us"
0x8408263f4f0691db34Bd7666b5Af61e19cb91B91,ethereum,scam,medium,"eth-payment.online"
0xE2bCA95F5f33A981AAf51372b9596ff3837E0A5c,ethereum,scam,medium,"shivom.sale"
0x2d301d74a8d303da6408Cc2dFDA319BbEb48c125,ethereum,scam,medium,"hederahashgraph.store"
0xBb5F90c64920667a2851Fd97E955248F04e16b75,ethereum,scam,medium,"quarkchain.tech"
0x4910e010EbF5b3366d1E80a134C1FA538FF7994c,ethereum,scam,medium,"quarkchain.tech"
0x355ed5aaa382d0443a03bf4b3b4cfc85eb80e4ca,ethereum,scam,medium,"hadeplatform.net"
0x8A0E85901849B40A7F80399a00F7115193c0BDB2,ethereum,scam,medium,"orchidprotocols.com"
0xe6eb070BCeF81fD12A198ba03Fe393E9ee4CB671,ethereum,scam,medium,"xn--mycrpto-k64c.com"
0x45f7582fd6445918912977b9460475b5524cF962,ethereum,scam,medium,"take-eth.online"
0x05f71263372AC109Cd13Faa86d13a0e5830FCEDc,ethereum,scam,medium,"take-eth.online"
0xE7a06AAb8286cEF4206942a4891EE95A40E86466,ethereum,scam,medium,"quick.payeths.com"
0x4a8D9B64ee9c7e058fe9c8cBF96375b02Da006E2,ethereum,scam,medium,"freecoingifts.com"
0xa62cB4bD9E69E9170a2d973AA3aECE5A1215D41C,ethereum,scam,medium,"etherget.us"
0xae9dcec1fb0814CA02ca1e6690D05F33488B4C8B,ethereum,scam,medium,"elon-giveaway.com"
0xBCF00150719D0385b24170c52A7c7B5A6F588e20,ethereum,scam,medium,"elon-giveaway.com"
0xa3bc42C2cCF7671Bc73E71C2EA083Dc3FC993585,ethereum,scam,medium,"elon-giveaway.com"
0xa525DD7A8034BAbf46f3f6e253035FB2Bcf358b7,ethereum,scam,medium,"free-eth.news"
0x005b9f4516f8e640bbe48136901738b323c53b00,ethereum,scam,medium,"coinbase-eth-giveaway.com"
0xAFf0c90E333D22569513fd50a8860c8F5920571A,ethereum,scam,medium,"eden-chain.io"
0xdC057405A5DeE9074635c0D3a991580b66a34d9c,ethereum,scam,medium,"docs.google.com"
0x70ba69fCb5720BA8D573b78f641eEcB775C0E5a9,ethereum,scam,medium,"daostack.onuniverse.com"
0x497E4c58A4106fEE817e3BEce3C5c029e964Eb49,ethereum,scam,medium,"get-ethereum.ml"
0x2276f412d2ae5dc2cdc293b0df70a8273f6f6771,ethereum,scam,medium,"5000eth.net"
0xb48c99C37b7cf4AC0A1c2dcA518782C1FEB4f066,ethereum,scam,medium,"claim.payeths.com"
0xf591bBF70178bCAa80D306Ab65755ab7038962Cd,ethereum,scam,medium,"mycrypto.get-5000-eth.com"
0x89c0e39f3b3Be95c238912788687DBAebe7e6A2B,ethereum,scam,medium,"ethgiveavvay.com"
0xB9Ee29FF43D319c126ED2Dbdd74d49a2659EDe56,ethereum,scam,medium,"quarkchain.website"
0xbEaaD836E717Dd22f59752d60223971db197EF4E,ethereum,scam,medium,"quark-chain.io"
0x7D922A4f7F24fFcb130c4EEAF291A6475e3e4Dd2,ethereum,scam,medium,"promo-give-ethereum.org"
0x299628fD380813622305517E64eee89BB6a49Ca3,ethereum,scam,medium,"ethereum-giveaway.site"
0xfa2e4bddb3899dFB0d91A70744739d9f76692755,ethereum,scam,medium,"twitter.com/Aurora__dao/status/960683836463075328"
0xaC57457748d66139ec89a6D1b13BF119A1EFb31a,ethereum,scam,medium,"Telegram"
0x2Dc5616EC2b9D24906F0e11dC8D8a736392dFeDD,ethereum,scam,medium,"brickblocks.io"
0xf346fdCd5A205bA8F25edf0ffcddcc7a6583ac65,ethereum,scam,medium,"brickblock.cc"
0xa0d4bee1beeafce031c56cfb40210746cc6ab2d0,ethereum,scam,medium,"quarkchain.de"
0x9db99E73C52BcC353963022ac184A25E80f655bd,ethereum,scam,medium,"quarkchain.de"
0x49358a824c66b64a2f0c8bb3c99dd73586afab16,ethereum,scam,medium,"quarkchain.de"
0x1b8ee5cB5520ea3d12F64a8973c2A4F0cbcB1564,ethereum,scam,medium,"ethsafepay.net"
0xa3eE246232eBd99EC9A07851116f9F67380C5E6F,ethereum,scam,medium,"telegra.ph/BlockBrick-Step-By-Step-Guide-on-How-to-Participate-in-the-token-sale"
0xe949A4c861089fBdE6eF1175C23E1485D5970567,ethereum,scam,medium,"brickblockio.info"
0x3EadB407F81d62D27F63a8881805B1735F70E692,ethereum,scam,medium,"collect.ethforyou.com"
0x35919ff0a88A0bDFd1b0EF3be574bcF6C1e90e01,ethereum,scam,medium,"getmyetho.paperplane.io"
0x8aF1380c436fC019b8055C61d09e3Ee5F182278C,ethereum,scam,medium,"giveawayethereum.win"
0x10c44aB858B90E09C725158906F71833fF417ACC,ethereum,scam,medium,"musk-party-gifts.updog.co"
0x92cd726CE03cEaa4bF7198ce9c52D05D63ceE575,ethereum,scam,medium,"free-eth.paperplane.io"
0x09430a9Fb46a1a3B83980768C4cEDF654d8eefa3,ethereum,scam,medium,"xn--bifinex-fb4c.com"
0x2831f460a932F3B7b44fB90FFCD7fdDAdDf4C980,ethereum,scam,medium,"dav.icocrowdsale.io"
0xDD44566108758d8C8224D303EF92492229014a2A,ethereum,scam,medium,"secure-ethereum.tw1.su"
0xC3CAf142A41b0FAE78a922C25Fc0EEcdcF0985D1,ethereum,scam,medium,"sentinelprotocol.pw"
0x794Cd1329493Dc9c6ceB0ec9955890d392C811dA,ethereum,scam,medium,"24h.infora.hu"
0x5580FB6E95230BF16AE7e2c6467D11566ed5b3Ea,ethereum,scam,medium,"eth-securepay.com"
0x5970d26C51397578c2b3420d20FbB2bcC5C5b00E,ethereum,scam,medium,"secureceth.com"
0x85234C92D4dDdF239df9c76497A6516fDf546577,ethereum,scam,medium,"eth-giving.ga"
0x93A036a4FB47F22989ec1d11b134Bb177E66A6bD,ethereum,scam,medium,"free-eths.paperplane.io"
0x705F704d11020fF07ACdE8592bb80B044e15de16,ethereum,scam,medium,"quarkchain-tokens.io"
0x00EB6f5199cD0B671da371969B1A0F948e982Fea,ethereum,scam,medium,"giveavvay-10000eth.online"
0x934f49fCF451A34026E3dFc3f26a1De01b83b509,ethereum,scam,medium,"ethpromo.org"
0x07cfB04588154b06E3958b5d70408244102014D5,ethereum,scam,medium,"ethpromo.org"
0xfAc9eeb5cC03Db0CFF26e518f19CCFBf080689A1,ethereum,scam,medium,"edenchain.site"
0x0a888f0F0b772e17a2ADFd62D3f15CeC72c8D42f,ethereum,scam,medium,"quarkchain.live"
0x8C9D135aC2778e1A7d326932AaD302e7c22c94D7,ethereum,scam,medium,"etherfree.tech"
0x53DB08c95D0D6De34d8318970Bbcb063f82Fcc41,ethereum,scam,medium,"etherfree.tech"
0x368bE389Ce940bf17C3296344086E368bc4C60f3,ethereum,scam,medium,"etherums-givingaway.atspace.tv"
0x0C4762Bc7B1Af1DC9448A827f53861c118B712dE,ethereum,scam,medium,"ethgiveavvay.site"
0xe87d279d090df4ba19c0e19958d9ac61be5c6909,ethereum,scam,medium,"zclassiccoins.com"
0x4bc2055440dd519fa4d448d2d6899e6604aaedc5,ethereum,scam,medium,"omisegowallet.network"
0x804A67880F461c2ba4b927a10E99E371962B0F3f,ethereum,scam,medium,"musk.vu"
0x7a16a0Fd441A7591f2456c3cDA068e33c6bBaa96,ethereum,scam,medium,"ethairdrop.live"
0x05e18136F048d648eE73Dd5D269d590Ff2873C33,ethereum,scam,medium,"quarkchain-presale.io"
0xa5e83199a7ECB6669064d492F15ddC096b6cbAb8,ethereum,scam,medium,"5000ethereum.online"
0x873a35F651892AEe1D9360be80ae904f7D76068f,ethereum,scam,medium,"hederahashgaph.com"
0x1691B2F9986598E12C57Aba5bE50ebd5346247E0,ethereum,scam,medium,"5000-eth.paperplane.io"
0x3F2cf669C657316985B01b1B797cb259c97d6551,ethereum,scam,medium,"eth-giveaway.today"
0xa8afa9a714e06b9eb1b500617494ac213f2d428a,ethereum,scam,medium,"etherget.online"
0x54B623C82365ef20680B17301bD949BcD5599Eb9,ethereum,scam,medium,"ethplatform.org"
0x619B947996557DBB4b3ca878247e8514Fa3e7B30,ethereum,scam,medium,"ethplatform.org"
0x7eD44f8b304cD71664Cbe8C94614660859Fca2c6,ethereum,scam,medium,"mycrypton.net"
0xA7b8edb0583b478e2b7C431fEb4bc6629a6Cd1E5,ethereum,scam,medium,"xn--myetherwalt-crb27c.com"
0xd7bb68B0cE5893983e5a2511b87E083609eB6fF9,ethereum,scam,medium,"quarkchains.io"
0xc8a7eFA8FF219CF002081c10c47F1D5F62b3FEe5,ethereum,scam,medium,"ethcollection.paperplane.io"
0x8a8869a8B53573294B0E03820253607D5528679d,ethereum,scam,medium,"eth-airdrop.com"
0xd5e846494df899e0d7ea5e628501dfe420d2643b,ethereum,scam,medium,"ether-promo.unas.cz"
0xCF02680e5f057D41A68C3DA6221Ade6609833e5a,ethereum,scam,medium,"tokenairdrop.typeform.com"
0xbF30cBF5DD5fbf040A1fA8B7388F756F624AfDeF,ethereum,scam,medium,"tokenairdrop.typeform.com"
0x0f4CF489C65f5001843C525e1f374768DCAD9B99,ethereum,scam,medium,"transfer.saferpayeth.com"
0x9eEa7Fda3C78cd8C096AE229De8217a94cd1Bcfe,ethereum,scam,medium,"xn--mytherwalet-3qb97c.com"
0x3a878EDDB991EbCBc7c8052055B2e5ED5D0D1bA4,ethereum,scam,medium,"xn--myethrwllet-pjb5u.com"
0xcc1A8a506cD613694D705c92C26d92369F544052,ethereum,scam,medium,"xn--myetherwalt-0rb64c.com"
0x5e1f89284b8283edcd082901b78c7589f39d5b51,ethereum,scam,medium,"cryptofaze.com"
0xEd7e838d657dD5BefF27C62178D285BA7834E022,ethereum,scam,medium,"hederaheshgraph.com"
0x8d4426f94e42f721C7116E81d6688cd935cB3b4F,ethereum,scam,medium,"ethergift.org"
0xDfa8e0d144B1bD7B9f08Cd05A7726cC20121292f,ethereum,scam,medium,"secure-give-eth.com"
0x7448dF6E1031d10e237b1481930a074B13FAAbD2,ethereum,scam,medium,"quarkchain.pl"
0x1056d8d9EbB0E0d8710A0E2A1852d4A09d56464A,ethereum,scam,medium,"get-5000-ethereum.com"
0xfbb62df5cbc8d0bc4c2a0e5c53b8602d49471495,ethereum,scam,medium,"waves-ethereum-eth.org"
0x903Dc47Aa7C40f9f59Ef1E5C167ce1A9B39a2bFF,ethereum,scam,medium,"originprotocol.tokenpublicsales.com"
0x7DB9656FC8435F765DF5748E32Bf329098FfB5fb,ethereum,scam,medium,"ethgive.online"
0xE03C6FDD69e268A00cC93Fa282Fb3ce82afC8B12,ethereum,scam,medium,"ethgive.online"
0x5caa556D0b8Fa8622b1746BcC1211429737DCaFc,ethereum,scam,medium,"ether.vu"
0x41075e21827263E149B8Bb26ff7eB5b185c7B0ca,ethereum,scam,medium,"getnoweth.com"
0x24F7ea54D9CDb021C0788Caab3c1796Aa8b2C161,ethereum,scam,medium,"10000-eth.com"
0xcc2c4c1b9bEe3E9AE45b5c9024c3d032387830b8,ethereum,scam,medium,"giveaway-ether.com"
0xB7f9FDB9f3f6142cF5e2b7bEE8AEbA059dfb091b,ethereum,scam,medium,"bonus.giftethers.com"
0xa2aEc7E1e3c63FA266cA443D37DC88Fd35A92d4A,ethereum,scam,medium,"get-ethereum.site"
0x83940770976605ddA722A620DD9d91825C8D65Dc,ethereum,scam,medium,"cryptos-promos.com"
0xcA8E988ffb5A662f8201c90b6a45CC7826f5F15a,ethereum,scam,medium,"safethpay.com"
0x27075c2f55bD05c8F7009E8b5a1d3cF131806dD5,ethereum,scam,medium,"cardanoethereum.com"
